prior_s,vpre_0_frequency_hz,vpre_1_frequency_hz,gap_less_than_prior
2.500000000000e-05,840,600,1
1.000000000000e-05,840,600,1
5.000000000000e-06,840,600,1
3.000000000000e-06,840,600,1
2.000000000000e-06,840,600,1
2.500000000000e-05,840,620,1
1.000000000000e-05,840,620,1
5.000000000000e-06,840,620,1
3.000000000000e-06,840,620,1
2.000000000000e-06,840,620,1
2.500000000000e-05,840,640,1
1.000000000000e-05,840,640,1
5.000000000000e-06,840,640,1
3.000000000000e-06,840,640,1
2.000000000000e-06,840,640,1
2.500000000000e-05,840,660,1
1.000000000000e-05,840,660,1
5.000000000000e-06,840,660,1
3.000000000000e-06,840,660,1
2.000000000000e-06,840,660,1
2.500000000000e-05,840,680,1
1.000000000000e-05,840,680,1
5.000000000000e-06,840,680,1
3.000000000000e-06,840,680,1
2.000000000000e-06,840,680,1
2.500000000000e-05,840,700,1
1.000000000000e-05,840,700,1
5.000000000000e-06,840,700,1
3.000000000000e-06,840,700,1
2.000000000000e-06,840,700,1
2.500000000000e-05,840,720,1
1.000000000000e-05,840,720,1
5.000000000000e-06,840,720,1
3.000000000000e-06,840,720,1
2.000000000000e-06,840,720,1
2.500000000000e-05,840,740,1
1.000000000000e-05,840,740,1
5.000000000000e-06,840,740,1
3.000000000000e-06,840,740,1
2.000000000000e-06,840,740,1
2.500000000000e-05,840,760,1
1.000000000000e-05,840,760,1
5.000000000000e-06,840,760,1
3.000000000000e-06,840,760,1
2.000000000000e-06,840,760,1
2.500000000000e-05,840,780,1
1.000000000000e-05,840,780,1
5.000000000000e-06,840,780,1
3.000000000000e-06,840,780,1
2.000000000000e-06,840,780,1
2.500000000000e-05,840,800,1
1.000000000000e-05,840,800,1
5.000000000000e-06,840,800,1
3.000000000000e-06,840,800,1
2.000000000000e-06,840,800,1
2.500000000000e-05,840,820,1
1.000000000000e-05,840,820,1
5.000000000000e-06,840,820,1
3.000000000000e-06,840,820,1
2.000000000000e-06,840,820,1
2.500000000000e-05,840,840,1
1.000000000000e-05,840,840,1
5.000000000000e-06,840,840,1
3.000000000000e-06,840,840,1
2.000000000000e-06,840,840,1
2.500000000000e-05,840,860,1
1.000000000000e-05,840,860,1
5.000000000000e-06,840,860,1
3.000000000000e-06,840,860,1
2.000000000000e-06,840,860,1
2.500000000000e-05,840,880,1
1.000000000000e-05,840,880,1
5.000000000000e-06,840,880,1
3.000000000000e-06,840,880,1
2.000000000000e-06,840,880,1
2.500000000000e-05,840,900,1
1.000000000000e-05,840,900,1
5.000000000000e-06,840,900,1
3.000000000000e-06,840,900,1
2.000000000000e-06,840,900,1
2.500000000000e-05,840,920,1
1.000000000000e-05,840,920,1
5.000000000000e-06,840,920,1
3.000000000000e-06,840,920,1
2.000000000000e-06,840,920,1
2.500000000000e-05,840,940,1
1.000000000000e-05,840,940,1
5.000000000000e-06,840,940,1
3.000000000000e-06,840,940,1
2.000000000000e-06,840,940,1
2.500000000000e-05,840,960,1
1.000000000000e-05,840,960,1
5.000000000000e-06,840,960,1
3.000000000000e-06,840,960,1
2.000000000000e-06,840,960,1
2.500000000000e-05,840,980,1
1.000000000000e-05,840,980,1
5.000000000000e-06,840,980,1
3.000000000000e-06,840,980,1
2.000000000000e-06,840,980,1
2.500000000000e-05,840,1000,1
1.000000000000e-05,840,1000,1
5.000000000000e-06,840,1000,1
3.000000000000e-06,840,1000,1
2.000000000000e-06,840,1000,1
2.500000000000e-05,860,0,1
1.000000000000e-05,860,0,1
5.000000000000e-06,860,0,1
3.000000000000e-06,860,0,1
2.000000000000e-06,860,0,1
2.500000000000e-05,860,20,1
1.000000000000e-05,860,20,1
5.000000000000e-06,860,20,1
3.000000000000e-06,860,20,1
2.000000000000e-06,860,20,1
2.500000000000e-05,860,40,1
1.000000000000e-05,860,40,1
5.000000000000e-06,860,40,1
3.000000000000e-06,860,40,1
2.000000000000e-06,860,40,1
2.500000000000e-05,860,60,1
1.000000000000e-05,860,60,1
5.000000000000e-06,860,60,1
3.000000000000e-06,860,60,1
2.000000000000e-06,860,60,1
2.500000000000e-05,860,80,1
1.000000000000e-05,860,80,1
5.000000000000e-06,860,80,1
3.000000000000e-06,860,80,1
2.000000000000e-06,860,80,1
2.500000000000e-05,860,100,1
1.000000000000e-05,860,100,1
5.000000000000e-06,860,100,1
3.000000000000e-06,860,100,1
2.000000000000e-06,860,100,1
2.500000000000e-05,860,120,1
1.000000000000e-05,860,120,1
5.000000000000e-06,860,120,1
3.000000000000e-06,860,120,1
2.000000000000e-06,860,120,1
2.500000000000e-05,860,140,1
1.000000000000e-05,860,140,1
5.000000000000e-06,860,140,1
3.000000000000e-06,860,140,1
2.000000000000e-06,860,140,1
2.500000000000e-05,860,160,1
1.000000000000e-05,860,160,1
5.000000000000e-06,860,160,1
3.000000000000e-06,860,160,1
2.000000000000e-06,860,160,1
2.500000000000e-05,860,180,1
1.000000000000e-05,860,180,1
5.000000000000e-06,860,180,1
3.000000000000e-06,860,180,1
2.000000000000e-06,860,180,1
2.500000000000e-05,860,200,1
1.000000000000e-05,860,200,1
5.000000000000e-06,860,200,1
3.000000000000e-06,860,200,1
2.000000000000e-06,860,200,1
2.500000000000e-05,860,220,1
1.000000000000e-05,860,220,1
5.000000000000e-06,860,220,1
3.000000000000e-06,860,220,1
2.000000000000e-06,860,220,1
2.500000000000e-05,860,240,1
1.000000000000e-05,860,240,1
5.000000000000e-06,860,240,1
3.000000000000e-06,860,240,1
2.000000000000e-06,860,240,1
2.500000000000e-05,860,260,1
1.000000000000e-05,860,260,1
5.000000000000e-06,860,260,1
3.000000000000e-06,860,260,1
2.000000000000e-06,860,260,1
2.500000000000e-05,860,280,1
1.000000000000e-05,860,280,1
5.000000000000e-06,860,280,1
3.000000000000e-06,860,280,1
2.000000000000e-06,860,280,1
2.500000000000e-05,860,300,1
1.000000000000e-05,860,300,1
5.000000000000e-06,860,300,1
3.000000000000e-06,860,300,1
2.000000000000e-06,860,300,1
2.500000000000e-05,860,320,1
1.000000000000e-05,860,320,1
5.000000000000e-06,860,320,1
3.000000000000e-06,860,320,1
2.000000000000e-06,860,320,1
2.500000000000e-05,860,340,1
1.000000000000e-05,860,340,1
5.000000000000e-06,860,340,1
3.000000000000e-06,860,340,1
2.000000000000e-06,860,340,1
2.500000000000e-05,860,360,1
1.000000000000e-05,860,360,1
5.000000000000e-06,860,360,1
3.000000000000e-06,860,360,1
2.000000000000e-06,860,360,1
2.500000000000e-05,860,380,1
1.000000000000e-05,860,380,1
5.000000000000e-06,860,380,1
3.000000000000e-06,860,380,1
2.000000000000e-06,860,380,1
2.500000000000e-05,860,400,1
1.000000000000e-05,860,400,1
5.000000000000e-06,860,400,1
3.000000000000e-06,860,400,1
2.000000000000e-06,860,400,1
2.500000000000e-05,860,420,1
1.000000000000e-05,860,420,1
5.000000000000e-06,860,420,1
3.000000000000e-06,860,420,1
2.000000000000e-06,860,420,1
2.500000000000e-05,860,440,1
1.000000000000e-05,860,440,1
5.000000000000e-06,860,440,1
3.000000000000e-06,860,440,1
2.000000000000e-06,860,440,1
2.500000000000e-05,860,460,1
1.000000000000e-05,860,460,1
5.000000000000e-06,860,460,1
3.000000000000e-06,860,460,1
2.000000000000e-06,860,460,1
2.500000000000e-05,860,480,1
1.000000000000e-05,860,480,1
5.000000000000e-06,860,480,1
3.000000000000e-06,860,480,1
2.000000000000e-06,860,480,1
2.500000000000e-05,860,500,1
1.000000000000e-05,860,500,1
5.000000000000e-06,860,500,1
3.000000000000e-06,860,500,1
2.000000000000e-06,860,500,1
2.500000000000e-05,860,520,1
1.000000000000e-05,860,520,1
5.000000000000e-06,860,520,1
3.000000000000e-06,860,520,1
2.000000000000e-06,860,520,1
2.500000000000e-05,860,540,1
1.000000000000e-05,860,540,1
5.000000000000e-06,860,540,1
3.000000000000e-06,860,540,1
2.000000000000e-06,860,540,1
2.500000000000e-05,860,560,1
1.000000000000e-05,860,560,1
5.000000000000e-06,860,560,1
3.000000000000e-06,860,560,1
2.000000000000e-06,860,560,1
2.500000000000e-05,860,580,1
1.000000000000e-05,860,580,1
5.000000000000e-06,860,580,1
3.000000000000e-06,860,580,1
2.000000000000e-06,860,580,1
2.500000000000e-05,860,600,1
1.000000000000e-05,860,600,1
5.000000000000e-06,860,600,1
3.000000000000e-06,860,600,1
2.000000000000e-06,860,600,1
2.500000000000e-05,860,620,1
1.000000000000e-05,860,620,1
5.000000000000e-06,860,620,1
3.000000000000e-06,860,620,1
2.000000000000e-06,860,620,1
2.500000000000e-05,860,640,1
1.000000000000e-05,860,640,1
5.000000000000e-06,860,640,1
3.000000000000e-06,860,640,1
2.000000000000e-06,860,640,1
2.500000000000e-05,860,660,1
1.000000000000e-05,860,660,1
5.000000000000e-06,860,660,1
3.000000000000e-06,860,660,1
2.000000000000e-06,860,660,1
2.500000000000e-05,860,680,1
1.000000000000e-05,860,680,1
5.000000000000e-06,860,680,1
3.000000000000e-06,860,680,1
2.000000000000e-06,860,680,1
2.500000000000e-05,860,700,1
1.000000000000e-05,860,700,1
5.000000000000e-06,860,700,1
3.000000000000e-06,860,700,1
2.000000000000e-06,860,700,1
2.500000000000e-05,860,720,1
1.000000000000e-05,860,720,1
5.000000000000e-06,860,720,1
3.000000000000e-06,860,720,1
2.000000000000e-06,860,720,1
2.500000000000e-05,860,740,1
1.000000000000e-05,860,740,1
5.000000000000e-06,860,740,1
3.000000000000e-06,860,740,1
2.000000000000e-06,860,740,1
2.500000000000e-05,860,760,1
1.000000000000e-05,860,760,1
5.000000000000e-06,860,760,1
3.000000000000e-06,860,760,1
2.000000000000e-06,860,760,1
2.500000000000e-05,860,780,1
1.000000000000e-05,860,780,1
5.000000000000e-06,860,780,1
3.000000000000e-06,860,780,1
2.000000000000e-06,860,780,1
2.500000000000e-05,860,800,1
1.000000000000e-05,860,800,1
5.000000000000e-06,860,800,1
3.000000000000e-06,860,800,1
2.000000000000e-06,860,800,1
2.500000000000e-05,860,820,1
1.000000000000e-05,860,820,1
5.000000000000e-06,860,820,1
3.000000000000e-06,860,820,1
2.000000000000e-06,860,820,1
2.500000000000e-05,860,840,1
1.000000000000e-05,860,840,1
5.000000000000e-06,860,840,1
3.000000000000e-06,860,840,1
2.000000000000e-06,860,840,1
2.500000000000e-05,860,860,1
1.000000000000e-05,860,860,1
5.000000000000e-06,860,860,1
3.000000000000e-06,860,860,1
2.000000000000e-06,860,860,1
2.500000000000e-05,860,880,1
1.000000000000e-05,860,880,1
5.000000000000e-06,860,880,1
3.000000000000e-06,860,880,1
2.000000000000e-06,860,880,1
2.500000000000e-05,860,900,1
1.000000000000e-05,860,900,1
5.000000000000e-06,860,900,1
3.000000000000e-06,860,900,1
2.000000000000e-06,860,900,1
2.500000000000e-05,860,920,1
1.000000000000e-05,860,920,1
5.000000000000e-06,860,920,1
3.000000000000e-06,860,920,1
2.000000000000e-06,860,920,1
2.500000000000e-05,860,940,1
1.000000000000e-05,860,940,1
5.000000000000e-06,860,940,1
3.000000000000e-06,860,940,1
2.000000000000e-06,860,940,1
2.500000000000e-05,860,960,1
1.000000000000e-05,860,960,1
5.000000000000e-06,860,960,1
3.000000000000e-06,860,960,1
2.000000000000e-06,860,960,1
2.500000000000e-05,860,980,1
1.000000000000e-05,860,980,1
5.000000000000e-06,860,980,1
3.000000000000e-06,860,980,1
2.000000000000e-06,860,980,1
2.500000000000e-05,860,1000,1
1.000000000000e-05,860,1000,1
5.000000000000e-06,860,1000,1
3.000000000000e-06,860,1000,1
2.000000000000e-06,860,1000,1
2.500000000000e-05,880,0,1
1.000000000000e-05,880,0,1
5.000000000000e-06,880,0,1
3.000000000000e-06,880,0,1
2.000000000000e-06,880,0,1
2.500000000000e-05,880,20,1
1.000000000000e-05,880,20,1
5.000000000000e-06,880,20,1
3.000000000000e-06,880,20,1
2.000000000000e-06,880,20,1
2.500000000000e-05,880,40,1
1.000000000000e-05,880,40,1
5.000000000000e-06,880,40,1
3.000000000000e-06,880,40,1
2.000000000000e-06,880,40,1
2.500000000000e-05,880,60,1
1.000000000000e-05,880,60,1
5.000000000000e-06,880,60,1
3.000000000000e-06,880,60,1
2.000000000000e-06,880,60,1
2.500000000000e-05,880,80,1
1.000000000000e-05,880,80,1
5.000000000000e-06,880,80,1
3.000000000000e-06,880,80,1
2.000000000000e-06,880,80,1
2.500000000000e-05,880,100,1
1.000000000000e-05,880,100,1
5.000000000000e-06,880,100,1
3.000000000000e-06,880,100,1
2.000000000000e-06,880,100,1
2.500000000000e-05,880,120,1
1.000000000000e-05,880,120,1
5.000000000000e-06,880,120,1
3.000000000000e-06,880,120,1
2.000000000000e-06,880,120,1
2.500000000000e-05,880,140,1
1.000000000000e-05,880,140,1
5.000000000000e-06,880,140,1
3.000000000000e-06,880,140,1
2.000000000000e-06,880,140,1
2.500000000000e-05,880,160,1
1.000000000000e-05,880,160,1
5.000000000000e-06,880,160,1
3.000000000000e-06,880,160,1
2.000000000000e-06,880,160,1
2.500000000000e-05,880,180,1
1.000000000000e-05,880,180,1
5.000000000000e-06,880,180,1
3.000000000000e-06,880,180,1
2.000000000000e-06,880,180,1
2.500000000000e-05,880,200,1
1.000000000000e-05,880,200,1
5.000000000000e-06,880,200,1
3.000000000000e-06,880,200,1
2.000000000000e-06,880,200,1
2.500000000000e-05,880,220,1
1.000000000000e-05,880,220,1
5.000000000000e-06,880,220,1
3.000000000000e-06,880,220,1
2.000000000000e-06,880,220,1
2.500000000000e-05,880,240,1
1.000000000000e-05,880,240,1
5.000000000000e-06,880,240,1
3.000000000000e-06,880,240,1
2.000000000000e-06,880,240,1
2.500000000000e-05,880,260,1
1.000000000000e-05,880,260,1
5.000000000000e-06,880,260,1
3.000000000000e-06,880,260,1
2.000000000000e-06,880,260,1
2.500000000000e-05,880,280,1
1.000000000000e-05,880,280,1
5.000000000000e-06,880,280,1
3.000000000000e-06,880,280,1
2.000000000000e-06,880,280,1
2.500000000000e-05,880,300,1
1.000000000000e-05,880,300,1
5.000000000000e-06,880,300,1
3.000000000000e-06,880,300,1
2.000000000000e-06,880,300,1
2.500000000000e-05,880,320,1
1.000000000000e-05,880,320,1
5.000000000000e-06,880,320,1
3.000000000000e-06,880,320,1
2.000000000000e-06,880,320,1
2.500000000000e-05,880,340,1
1.000000000000e-05,880,340,1
5.000000000000e-06,880,340,1
3.000000000000e-06,880,340,1
2.000000000000e-06,880,340,1
2.500000000000e-05,880,360,1
1.000000000000e-05,880,360,1
5.000000000000e-06,880,360,1
3.000000000000e-06,880,360,1
2.000000000000e-06,880,360,1
2.500000000000e-05,880,380,1
1.000000000000e-05,880,380,1
5.000000000000e-06,880,380,1
3.000000000000e-06,880,380,1
2.000000000000e-06,880,380,1
2.500000000000e-05,880,400,1
1.000000000000e-05,880,400,1
5.000000000000e-06,880,400,1
3.000000000000e-06,880,400,1
2.000000000000e-06,880,400,1
2.500000000000e-05,880,420,1
1.000000000000e-05,880,420,1
5.000000000000e-06,880,420,1
3.000000000000e-06,880,420,1
2.000000000000e-06,880,420,1
2.500000000000e-05,880,440,1
1.000000000000e-05,880,440,1
5.000000000000e-06,880,440,1
3.000000000000e-06,880,440,1
2.000000000000e-06,880,440,1
2.500000000000e-05,880,460,1
1.000000000000e-05,880,460,1
5.000000000000e-06,880,460,1
3.000000000000e-06,880,460,1
2.000000000000e-06,880,460,1
2.500000000000e-05,880,480,1
1.000000000000e-05,880,480,1
5.000000000000e-06,880,480,1
3.000000000000e-06,880,480,1
2.000000000000e-06,880,480,1
2.500000000000e-05,880,500,1
1.000000000000e-05,880,500,1
5.000000000000e-06,880,500,1
3.000000000000e-06,880,500,1
2.000000000000e-06,880,500,1
2.500000000000e-05,880,520,1
1.000000000000e-05,880,520,1
5.000000000000e-06,880,520,1
3.000000000000e-06,880,520,1
2.000000000000e-06,880,520,1
2.500000000000e-05,880,540,1
1.000000000000e-05,880,540,1
5.000000000000e-06,880,540,1
3.000000000000e-06,880,540,1
2.000000000000e-06,880,540,1
2.500000000000e-05,880,560,1
1.000000000000e-05,880,560,1
5.000000000000e-06,880,560,1
3.000000000000e-06,880,560,1
2.000000000000e-06,880,560,1
2.500000000000e-05,880,580,1
1.000000000000e-05,880,580,1
5.000000000000e-06,880,580,1
3.000000000000e-06,880,580,1
2.000000000000e-06,880,580,1
2.500000000000e-05,880,600,1
1.000000000000e-05,880,600,1
5.000000000000e-06,880,600,1
3.000000000000e-06,880,600,1
2.000000000000e-06,880,600,1
2.500000000000e-05,880,620,1
1.000000000000e-05,880,620,1
5.000000000000e-06,880,620,1
3.000000000000e-06,880,620,1
2.000000000000e-06,880,620,1
2.500000000000e-05,880,640,1
1.000000000000e-05,880,640,1
5.000000000000e-06,880,640,1
3.000000000000e-06,880,640,1
2.000000000000e-06,880,640,1
2.500000000000e-05,880,660,1
1.000000000000e-05,880,660,1
5.000000000000e-06,880,660,1
3.000000000000e-06,880,660,1
2.000000000000e-06,880,660,1
2.500000000000e-05,880,680,1
1.000000000000e-05,880,680,1
5.000000000000e-06,880,680,1
3.000000000000e-06,880,680,1
2.000000000000e-06,880,680,1
2.500000000000e-05,880,700,1
1.000000000000e-05,880,700,1
5.000000000000e-06,880,700,1
3.000000000000e-06,880,700,1
2.000000000000e-06,880,700,1
2.500000000000e-05,880,720,1
1.000000000000e-05,880,720,1
5.000000000000e-06,880,720,1
3.000000000000e-06,880,720,1
2.000000000000e-06,880,720,1
2.500000000000e-05,880,740,1
1.000000000000e-05,880,740,1
5.000000000000e-06,880,740,1
3.000000000000e-06,880,740,1
2.000000000000e-06,880,740,1
2.500000000000e-05,880,760,1
1.000000000000e-05,880,760,1
5.000000000000e-06,880,760,1
3.000000000000e-06,880,760,1
2.000000000000e-06,880,760,1
2.500000000000e-05,880,780,1
1.000000000000e-05,880,780,1
5.000000000000e-06,880,780,1
3.000000000000e-06,880,780,1
2.000000000000e-06,880,780,1
2.500000000000e-05,880,800,1
1.000000000000e-05,880,800,1
5.000000000000e-06,880,800,1
3.000000000000e-06,880,800,1
2.000000000000e-06,880,800,1
2.500000000000e-05,880,820,1
1.000000000000e-05,880,820,1
5.000000000000e-06,880,820,1
3.000000000000e-06,880,820,1
2.000000000000e-06,880,820,1
2.500000000000e-05,880,840,1
1.000000000000e-05,880,840,1
5.000000000000e-06,880,840,1
3.000000000000e-06,880,840,1
2.000000000000e-06,880,840,1
2.500000000000e-05,880,860,1
1.000000000000e-05,880,860,1
5.000000000000e-06,880,860,1
3.000000000000e-06,880,860,1
2.000000000000e-06,880,860,1
2.500000000000e-05,880,880,1
1.000000000000e-05,880,880,1
5.000000000000e-06,880,880,1
3.000000000000e-06,880,880,1
2.000000000000e-06,880,880,1
2.500000000000e-05,880,900,1
1.000000000000e-05,880,900,1
5.000000000000e-06,880,900,1
3.000000000000e-06,880,900,1
2.000000000000e-06,880,900,1
2.500000000000e-05,880,920,1
1.000000000000e-05,880,920,1
5.000000000000e-06,880,920,1
3.000000000000e-06,880,920,1
2.000000000000e-06,880,920,1
2.500000000000e-05,880,940,1
1.000000000000e-05,880,940,1
5.000000000000e-06,880,940,1
3.000000000000e-06,880,940,1
2.000000000000e-06,880,940,1
2.500000000000e-05,880,960,1
1.000000000000e-05,880,960,1
5.000000000000e-06,880,960,1
3.000000000000e-06,880,960,1
2.000000000000e-06,880,960,1
2.500000000000e-05,880,980,1
1.000000000000e-05,880,980,1
5.000000000000e-06,880,980,1
3.000000000000e-06,880,980,1
2.000000000000e-06,880,980,1
2.500000000000e-05,880,1000,1
1.000000000000e-05,880,1000,1
5.000000000000e-06,880,1000,1
3.000000000000e-06,880,1000,1
2.000000000000e-06,880,1000,1
2.500000000000e-05,900,0,1
1.000000000000e-05,900,0,1
5.000000000000e-06,900,0,1
3.000000000000e-06,900,0,1
2.000000000000e-06,900,0,1
2.500000000000e-05,900,20,1
1.000000000000e-05,900,20,1
5.000000000000e-06,900,20,1
3.000000000000e-06,900,20,1
2.000000000000e-06,900,20,1
2.500000000000e-05,900,40,1
1.000000000000e-05,900,40,1
5.000000000000e-06,900,40,1
3.000000000000e-06,900,40,1
2.000000000000e-06,900,40,1
2.500000000000e-05,900,60,1
1.000000000000e-05,900,60,1
5.000000000000e-06,900,60,1
3.000000000000e-06,900,60,1
